Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #4 VID [V]","Core #5 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Core #4 Clock [MHz]","Core #5 Clock [MHz]","Bus Clock [MHz]","QPI Clock [MHz]","Core #0 Thread #0 Usage [%]","Core #0 Thread #1 Usage [%]","Core #1 Thread #0 Usage [%]","Core #1 Thread #1 Usage [%]","Core #2 Thread #0 Usage [%]","Core #2 Thread #1 Usage [%]","Core #3 Thread #0 Usage [%]","Core #3 Thread #1 Usage [%]","Core #4 Thread #0 Usage [%]","Core #4 Thread #1 Usage [%]","Core #5 Thread #0 Usage [%]","Core #5 Thread #1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Core #4 Ratio [x]","Core #5 Ratio [x]","QPI Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #4 [°C]","Core #5 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","Core #4 Distance to TjMAX [°C]","Core #5 Distance to TjMAX [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #4 Thermal Throttling [Yes/No]","Core #5 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #4 Critical Temperature [Yes/No]","Core #5 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Core #4 Power Limit Exceeded [Yes/No]","Core #5 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","Memory Ambient [°C]","CPU Package [°C]","PP0 [°C]","CPU Package Power [W]","IA Cores Power [W]","Core #0 Thread 0 C0 Residency [%]","Core #0 Thread 1 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #1 Thread 1 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #2 Thread 1 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #3 Thread 1 C0 Residency [%]","Core #4 Thread 0 C0 Residency [%]","Core #4 Thread 1 C0 Residency [%]","Core #5 Thread 0 C0 Residency [%]","Core #5 Thread 1 C0 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","Motherboard [°C]","Auxiliary [°C]","SYSTIN1 [°C]","SYSTIN2 [°C]","SYSTIN3 [°C]","CPU [°C]","Vcore [V]","+12V [V]","AVCC [V]","+3.3V [V]","+5V [V]","VIN6 [V]","3VSB [V]","VBAT [V]","CPU [RPM]","Chassis Intrusion [Yes/No]","Drive Airflow Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Temperature (HW) [°C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU Fan [%]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","PCIe Link Speed [GT/s]","GPU Voltage [V]","GPU Current [A]","GPU VRM Power Out (POUT) [W]","GPU Temperature [°C]","GPU Temperature (HW) [°C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Fan [%]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","GPU Voltage [V]","GPU Current [A]","GPU VRM Power Out (POUT) [W]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
24.1.2017,22:10:2.505,9294,23366,28.4,6499,9831,39.7,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.6,3911.6,3911.6,3911.6,3911.6,3911.6,100.3,3200.0,19.2,0.0,26.9,0.0,15.3,0.0,15.3,0.0,19.2,0.0,53.8,0.0,53.8,12.5,100.0,39,39,39,39,39,39,32,59,57,59,56,53,59,32,34,32,35,38,32,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,61,61,99.640,83.196,23.6,24.1,29.4,29.4,28.0,29.0,21.0,22.0,32.8,33.3,51.3,52.3,668.7,10.00,9,9,9,24,107,1,36.0,51.0,36.0,36.0,36.0,49.0,1.296,12.192,3.344,3.328,4.960,0.584,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.1,0.1,0.3,0.061,0.103,9335,7673,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,45,45,0.987,1410,324.0,162.0,405.0,7.0,3.0,0.0,3.0,34.3,32.0,28.7,7.3,703,2.5,1.025,1.092,1.117,49,48,0.987,1410,731.6,405.0,405.0,8.0,8.0,0.0,2.0,34.3,6.6,35.0,25.4,18.3,703,611,86,2.5,1.025,1.084,1.109,1550,55,8.520,3.820,0,
24.1.2017,22:10:2.919,9295,23365,28.4,6499,9832,39.7,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.6,3911.6,3911.6,3911.6,3911.6,3911.6,100.3,3200.0,38.4,0.0,42.3,0.0,38.4,0.0,46.1,0.0,38.4,0.0,65.3,0.0,65.3,22.4,100.0,39,39,39,39,39,39,32,57,54,57,61,57,61,34,37,34,30,34,30,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,59,59,108.759,92.269,51.3,51.6,32.3,32.1,38.9,38.2,59.7,59.3,48.7,48.3,65.7,65.1,668.7,10.00,9,9,9,24,107,1,36.0,51.0,36.0,36.0,36.0,49.0,1.296,12.192,3.344,3.328,4.960,0.584,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.3,0.3,0.000,0.165,9335,7673,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,45,45,0.987,1410,324.0,162.0,405.0,10.0,5.0,0.0,4.0,34.3,32.0,28.5,7.0,703,2.5,1.025,1.092,1.117,48,48,0.987,1410,731.6,405.0,405.0,8.0,7.0,0.0,3.0,34.3,6.0,35.0,25.1,17.5,703,611,86,2.5,1.025,1.084,1.105,1550,55,10.489,6.291,0,
24.1.2017,22:10:3.331,9295,23365,28.4,6499,9832,39.7,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.6,3911.6,3911.6,3911.6,3911.6,3911.6,100.3,3200.0,55.5,0.0,29.6,0.0,29.6,0.0,66.6,0.0,37.0,0.0,70.3,0.0,70.3,24.0,100.0,39,39,39,39,39,39,32,57,55,56,57,55,59,34,36,35,34,36,32,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,61,61,109.646,93.164,52.9,52.7,35.2,35.1,36.1,36.2,71.1,70.9,45.2,45.0,58.4,58.6,668.7,10.00,9,9,9,24,107,1,36.0,51.0,36.0,36.0,36.0,49.0,1.296,12.192,3.344,3.328,4.960,0.584,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.0,0.0,0.000,0.040,9335,7673,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,45,45,0.987,1380,324.0,162.0,405.0,9.0,4.0,0.0,4.0,34.3,33.0,28.5,7.0,703,2.5,1.025,1.092,1.117,48,48,0.987,1380,731.6,405.0,405.0,10.0,9.0,0.0,3.0,34.3,6.0,35.0,25.0,17.5,703,611,86,2.5,1.025,1.084,1.109,1550,55,3.976,3.974,0,
24.1.2017,22:10:3.734,9298,23362,28.4,6498,9832,39.7,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.6,3911.6,3911.6,3911.6,3911.6,3911.6,100.3,3200.0,26.9,0.0,42.3,0.0,30.7,0.0,73.0,0.0,38.4,0.0,69.2,0.0,73.0,23.4,100.0,39,39,39,39,39,39,32,54,56,59,55,54,57,37,35,32,36,37,34,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,61,61,108.311,91.822,39.5,39.1,37.9,37.9,39.6,39.4,65.8,65.2,36.4,36.3,64.8,64.2,668.7,10.00,9,9,9,24,107,1,36.0,51.0,36.0,36.0,36.0,50.0,1.296,12.192,3.344,3.328,4.960,0.584,3.376,3.312,2156,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,1.3,0.0,1.3,1.991,0.000,9336,7673,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,45,45,0.987,1380,324.0,162.0,405.0,7.0,3.0,0.0,3.0,34.3,33.0,28.9,7.6,703,2.5,1.025,1.092,1.117,49,48,0.987,1380,731.6,405.0,405.0,7.0,7.0,0.0,7.0,34.3,5.8,35.0,24.8,17.3,703,611,86,2.5,1.025,1.084,1.109,1550,55,2.920,4.551,0,
24.1.2017,22:10:4.138,9295,23365,28.4,6499,9831,39.7,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.6,3911.6,3911.6,3911.6,3911.6,3911.6,100.3,3200.0,26.9,0.0,30.7,0.0,11.5,0.0,23.0,0.0,26.9,0.0,42.3,0.0,42.3,13.4,100.0,39,39,39,39,39,39,32,55,54,54,54,52,63,36,37,37,37,39,28,63,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,58,58,100.185,83.701,31.1,31.3,34.2,34.2,13.4,13.2,29.4,29.4,29.4,29.3,46.0,46.1,668.6,10.00,9,9,9,24,107,1,36.0,51.0,36.0,36.0,36.0,49.0,1.304,12.192,3.344,3.328,4.960,0.584,3.376,3.312,2156,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.0,0.0,0.000,0.000,9336,7673,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,45,45,0.987,1380,324.0,162.0,405.0,7.0,3.0,0.0,3.0,34.3,33.0,28.9,7.6,703,2.5,1.025,1.092,1.117,48,48,0.987,1380,731.6,405.0,405.0,7.0,7.0,0.0,3.0,34.3,5.9,35.0,25.0,17.5,703,611,86,2.5,1.025,1.084,1.109,1550,55,2.956,2.684,0,
24.1.2017,22:10:4.537,9296,23365,28.4,6499,9832,39.7,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.6,3911.6,3911.6,3911.6,3911.6,3911.6,100.3,3200.0,30.7,0.0,26.9,0.0,11.5,0.0,23.0,0.0,11.5,0.0,50.0,0.0,50.0,12.8,100.0,39,39,39,39,39,39,32,62,53,54,54,53,55,29,38,37,37,38,36,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,58,58,98.928,82.537,32.4,32.1,24.8,24.8,15.5,15.5,20.5,20.7,18.9,18.9,55.0,55.0,668.6,10.00,9,9,9,24,107,1,36.0,51.0,36.0,36.0,36.0,49.0,1.304,12.288,3.344,3.344,4.960,0.584,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.0,0.0,0.000,0.030,9336,7673,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,45,45,0.987,1380,324.0,162.0,405.0,7.0,3.0,0.0,3.0,34.3,33.0,28.9,7.6,703,2.5,1.025,1.092,1.117,48,48,0.987,1380,731.6,405.0,405.0,8.0,7.0,0.0,3.0,34.3,6.6,35.0,25.0,17.4,703,611,86,2.5,1.025,1.084,1.109,1550,55,2.652,2.764,0,
24.1.2017,22:10:4.945,9293,23367,28.4,6504,9827,39.8,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.6,3911.6,3911.6,3911.6,3911.6,3911.6,100.3,3200.0,28.0,0.0,32.0,0.0,16.0,0.0,20.0,0.0,20.0,0.0,44.0,0.0,44.0,13.3,100.0,39,39,39,39,39,39,32,53,53,61,55,58,54,38,38,30,36,33,37,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,61,61,99.451,82.970,32.3,32.5,40.3,40.3,24.4,24.4,24.2,24.2,24.1,24.1,37.6,37.6,668.6,10.00,9,9,9,24,107,1,36.0,51.0,36.0,36.0,36.0,49.0,1.296,12.192,3.344,3.328,4.960,0.584,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,1.0,1.0,0.000,0.744,9336,7673,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,45,44,0.987,1380,324.0,162.0,405.0,9.0,4.0,0.0,4.0,34.3,33.0,28.5,7.4,703,2.5,1.025,1.092,1.117,48,48,0.987,1380,731.6,405.0,405.0,8.0,7.0,0.0,3.0,34.3,5.9,35.0,25.0,17.4,703,611,86,2.5,1.025,1.084,1.109,1550,55,2.963,2.691,0,
24.1.2017,22:10:5.349,9294,23367,28.4,6530,9801,39.9,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.6,3911.6,3911.6,3911.6,3911.6,3911.6,100.3,3200.0,37.0,0.0,11.1,0.0,33.3,0.0,22.2,0.0,22.2,0.0,48.1,0.0,48.1,14.5,100.0,39,39,39,39,39,39,32,54,53,56,58,51,62,37,38,35,33,40,29,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,61,61,100.211,83.720,37.1,37.0,21.7,21.8,30.5,31.3,20.7,20.7,15.3,15.5,57.0,57.1,668.6,10.00,9,9,9,24,107,1,36.0,51.0,36.0,36.0,36.0,49.0,1.304,12.192,3.344,3.328,4.960,0.584,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.0,0.0,0.000,0.000,9336,7673,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,45,45,0.987,1410,324.0,162.0,405.0,9.0,4.0,0.0,4.0,34.3,33.0,28.5,7.4,703,2.5,1.025,1.092,1.117,49,48,0.987,1410,731.6,405.0,405.0,8.0,7.0,0.0,3.0,34.3,6.5,35.0,25.1,17.9,703,611,86,2.5,1.025,1.084,1.109,1550,55,2.766,2.655,0,
24.1.2017,22:10:5.751,9309,23351,28.5,6590,9740,40.3,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.6,3911.6,3911.6,3911.6,3911.6,3911.6,100.3,3200.0,36.0,0.0,28.0,0.0,20.0,0.0,28.0,0.0,24.0,0.0,40.0,0.0,40.0,14.7,100.0,39,39,39,39,39,39,32,53,52,55,55,51,54,38,39,36,36,40,37,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,61,61,99.743,83.200,35.4,35.4,29.2,29.1,26.3,25.8,25.5,25.2,27.7,27.5,37.7,37.7,668.6,10.00,9,9,9,24,107,1,36.0,51.0,36.0,36.0,36.0,49.0,1.296,12.192,3.344,3.328,4.960,0.584,3.376,3.312,2156,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.1,0.1,0.000,0.092,9336,7673,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,45,45,0.987,1410,324.0,162.0,405.0,7.0,3.0,0.0,3.0,34.3,33.0,28.7,7.6,703,2.5,1.025,1.092,1.117,48,48,0.987,1410,731.6,405.0,405.0,6.0,6.0,0.0,3.0,34.3,6.0,35.0,25.3,17.8,703,611,86,2.5,1.025,1.084,1.109,1550,55,2.744,2.691,0,
24.1.2017,22:10:6.156,9362,23299,28.6,6642,9689,40.6,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.6,3911.6,3911.6,3911.6,3911.6,3911.6,100.3,3200.0,65.3,0.0,23.0,0.0,26.9,0.0,34.6,0.0,19.2,0.0,46.1,0.0,65.3,17.9,100.0,39,39,39,39,39,39,32,54,56,54,54,53,63,37,35,37,37,38,28,63,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,62,62,103.563,86.967,57.6,57.6,27.1,27.2,26.9,27.1,37.1,37.1,36.2,36.2,63.9,64.3,668.6,10.00,9,9,9,24,107,1,36.0,51.0,36.0,36.0,36.0,49.0,1.304,12.192,3.344,3.328,4.960,0.584,3.376,3.312,2156,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.0,0.0,0.000,0.020,9336,7673,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,45,45,0.987,1380,324.0,162.0,405.0,17.0,7.0,0.0,10.0,36.0,33.0,28.7,7.6,739,2.5,1.025,1.092,1.117,48,48,0.987,1380,731.6,405.0,405.0,12.0,8.0,0.0,6.0,36.1,8.9,35.0,25.4,18.2,740,647,99,2.5,1.025,1.084,1.109,1550,55,2.766,3.413,0,
24.1.2017,22:10:6.554,9389,23272,28.7,6680,9651,40.9,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.6,3911.6,3911.6,3911.6,3911.6,3911.6,100.3,3200.0,42.3,0.0,34.6,0.0,23.0,0.0,15.3,0.0,34.6,0.0,50.0,0.0,50.0,16.7,100.0,39,39,39,39,39,39,32,53,53,56,53,52,58,38,38,35,38,39,33,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,59,59,101.545,84.966,33.4,33.3,28.9,29.2,20.3,19.9,24.9,24.9,27.2,27.3,64.1,63.7,668.6,10.00,9,9,9,24,107,1,36.0,51.0,36.0,36.0,36.0,50.0,1.304,12.192,3.344,3.344,4.960,0.584,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.7,0.0,0.7,0.696,0.030,9336,7673,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,46,45,0.987,1380,324.0,162.0,405.0,18.0,7.0,0.0,8.0,37.3,33.0,28.7,7.6,763,2.5,1.025,1.092,1.117,49,48,0.987,1380,731.6,405.0,405.0,14.0,8.0,0.0,6.0,37.3,6.3,35.0,25.2,17.9,764,672,96,2.5,1.025,1.084,1.109,1550,55,2.737,2.437,0,
24.1.2017,22:10:6.964,9730,22930,29.7,6689,9642,40.9,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.6,3911.6,3911.6,3911.6,3911.6,3911.6,100.3,3200.0,34.6,0.0,34.6,0.0,19.2,0.0,42.3,0.0,30.7,0.0,65.3,0.0,65.3,18.9,100.0,39,39,39,39,39,39,32,58,58,54,58,51,57,33,33,37,33,40,34,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,60,60,102.153,85.682,37.8,38.5,28.1,27.7,23.8,23.9,49.2,49.7,31.5,31.5,57.4,58.4,668.6,10.00,9,9,9,24,107,1,36.0,51.0,36.0,36.0,36.0,49.0,1.296,12.192,3.344,3.328,4.960,0.584,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.8,0.8,0.000,0.487,9336,7673,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,45,45,0.987,1380,324.0,162.0,405.0,4.0,2.0,0.0,7.0,37.2,33.0,29.0,8.1,762,2.5,1.025,1.092,1.115,49,48,0.987,1380,731.6,405.0,405.0,6.0,5.0,0.0,4.0,37.2,5.3,35.0,25.7,18.3,762,670,98,2.5,1.025,1.084,1.109,1550,55,3.742,2.023,0,
24.1.2017,22:10:7.380,9736,22925,29.8,6698,9632,41.0,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.4,3911.4,3911.4,3911.4,3911.4,3911.4,100.3,3200.0,38.4,0.0,23.0,0.0,26.9,0.0,57.6,0.0,26.9,0.0,69.2,0.0,69.2,20.2,100.0,39,39,39,39,39,39,32,57,57,59,60,56,60,34,34,32,31,35,31,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,61,61,106.116,89.584,46.3,46.1,31.4,31.4,32.6,33.0,57.6,57.2,31.4,31.6,58.5,57.5,668.6,10.00,9,9,9,24,107,1,36.0,51.0,36.0,36.0,36.0,49.0,1.296,12.192,3.344,3.328,4.960,0.584,3.376,3.312,2156,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.0,0.0,0.000,0.000,9336,7673,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,45,45,0.987,1410,324.0,162.0,405.0,6.0,3.0,0.0,3.0,37.2,32.0,29.0,8.1,762,2.5,1.025,1.092,1.115,49,48,0.987,1410,731.6,405.0,405.0,6.0,6.0,0.0,2.0,37.2,5.2,35.0,25.4,18.3,762,670,90,2.5,1.025,1.084,1.109,1550,55,3.992,2.941,0,
24.1.2017,22:10:7.788,9735,22925,29.8,6699,9631,41.0,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.4,3911.4,3911.4,3911.4,3911.4,3911.4,100.3,3200.0,40.7,0.0,25.9,0.0,33.3,0.0,29.6,0.0,22.2,0.0,29.6,0.0,40.7,15.1,100.0,39,39,39,39,39,39,32,53,54,53,61,51,60,38,37,38,30,40,31,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,57,57,101.174,84.662,33.8,33.5,27.3,27.3,31.5,31.0,37.5,37.4,22.9,22.9,39.8,39.8,668.6,10.00,9,9,9,24,107,1,36.0,51.0,36.0,36.0,36.0,49.0,1.296,12.192,3.344,3.328,4.960,0.584,3.376,3.312,2156,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.0,0.0,0.000,0.000,9336,7673,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,45,45,0.987,1410,324.0,162.0,405.0,9.0,4.0,0.0,4.0,37.3,32.0,27.8,6.2,763,2.5,1.025,1.092,1.115,48,48,0.987,1410,731.6,405.0,405.0,9.0,8.0,0.0,3.0,37.3,5.9,35.0,25.2,17.8,763,671,89,2.5,1.025,1.084,1.109,1550,55,2.744,2.662,0,
24.1.2017,22:10:8.193,9736,22925,29.8,6719,9611,41.1,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.4,3911.4,3911.4,3911.4,3911.4,3911.4,100.3,3200.0,38.4,0.0,34.6,0.0,23.0,0.0,30.7,0.0,34.6,0.0,38.4,0.0,38.4,16.6,100.0,39,39,39,39,39,39,32,58,52,55,55,54,63,33,39,36,36,37,28,63,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,59,59,100.047,83.597,35.9,36.1,26.4,26.5,33.8,33.7,25.6,25.9,32.9,32.9,38.8,38.8,668.6,10.00,9,9,9,24,107,1,36.0,51.0,36.0,36.0,36.0,49.0,1.296,12.192,3.344,3.344,4.960,0.584,3.376,3.312,2238,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.0,0.0,0.000,0.020,9336,7673,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,45,44,0.987,1380,324.0,162.0,405.0,9.0,4.0,0.0,4.0,37.3,32.0,27.8,6.2,763,2.5,1.025,1.092,1.115,48,48,0.987,1380,731.6,405.0,405.0,8.0,7.0,0.0,2.0,37.3,6.4,35.0,25.2,17.6,763,671,89,2.5,1.025,1.084,1.109,1550,55,21.732,23.082,0,
24.1.2017,22:10:8.596,9756,22904,29.8,6750,9581,41.3,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.4,3911.4,3911.4,3911.4,3911.4,3911.4,100.3,3200.0,26.9,0.0,34.6,0.0,46.1,0.0,38.4,0.0,30.7,0.0,30.7,0.0,46.1,17.3,100.0,39,39,39,39,39,39,32,53,54,56,61,52,62,38,37,35,30,39,29,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,62,62,103.626,86.958,37.9,37.8,44.2,44.4,42.4,42.8,36.6,36.3,35.7,36.0,38.8,39.5,668.6,10.00,9,9,9,24,107,1,36.0,51.0,36.0,36.0,36.0,49.0,1.296,12.192,3.344,3.344,4.960,0.584,3.376,3.312,2238,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.6,0.1,0.7,0.550,0.140,9336,7673,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,45,45,0.987,1380,324.0,162.0,405.0,12.0,4.0,0.0,6.0,38.3,33.0,27.8,6.2,785,2.5,1.025,1.092,1.115,49,48,0.987,1380,731.6,405.0,405.0,12.0,8.0,0.0,5.0,38.4,7.6,35.0,25.6,18.2,787,695,94,2.5,1.025,1.084,1.109,1550,55,2.744,2.816,0,
